id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_merk,produk_dihasilkan,tahun
411,32,JAWA BARAT,3273,KOTA BANDUNG,SERAYA,KUE KERING,2018
412,32,JAWA BARAT,3273,KOTA BANDUNG,SYAKIRA,RENDANG DLL,2018
413,32,JAWA BARAT,3273,KOTA BANDUNG,MOOSCIOUS,OLAHAN SUSU / YOGURT,2018
414,32,JAWA BARAT,3273,KOTA BANDUNG,-,MAKANAN,2018
415,32,JAWA BARAT,3273,KOTA BANDUNG,TOKUNI,KUE BASAH,2018
416,32,JAWA BARAT,3273,KOTA BANDUNG,ABIE DURIAN CORNER,ANEKA DURIAN,2018
417,32,JAWA BARAT,3273,KOTA BANDUNG,POTENZIE,MINYAK WANGI,2018
418,32,JAWA BARAT,3273,KOTA BANDUNG,SMOOCHI,MOCI ICE CREAM,2018
419,32,JAWA BARAT,3273,KOTA BANDUNG,YUWAFU,KUE KERING,2018
420,32,JAWA BARAT,3273,KOTA BANDUNG,AF. PRODUCTION,MAKANAN,2018
421,32,JAWA BARAT,3273,KOTA BANDUNG,SARASA BOLU TIWUL,BOLU,2018
422,32,JAWA BARAT,3273,KOTA BANDUNG,CIZ BITE,PANGSIT,2018
423,32,JAWA BARAT,3273,KOTA BANDUNG,PT GEMILANG PRATAMA POLYKEM,BUMBU DAPUR,2018
424,32,JAWA BARAT,3273,KOTA BANDUNG,BAGUS SNACK,SNACK,2018
425,32,JAWA BARAT,3273,KOTA BANDUNG,PT.TAKARANJAYA NIRWAST=ITA,SNACK,2018
426,32,JAWA BARAT,3273,KOTA BANDUNG,-,CAKE,2018
427,32,JAWA BARAT,3273,KOTA BANDUNG,ISMIAH,MAKANAN OLAHAN,2018
428,32,JAWA BARAT,3273,KOTA BANDUNG,HARS'24,KUE KERING,2018
429,32,JAWA BARAT,3273,KOTA BANDUNG,HASTI PUTRA MANDIRI,KERIPIK,2018
430,32,JAWA BARAT,3273,KOTA BANDUNG,W.I.S.H FOOD,MOCHI,2018
431,32,JAWA BARAT,3273,KOTA BANDUNG,SARI MANIS SNACK,KACANG BAWANG,2018
432,32,JAWA BARAT,3273,KOTA BANDUNG,EKA RASA,-,2018
433,32,JAWA BARAT,3273,KOTA BANDUNG,MAKARONI SD,MAKRONI,2018
434,32,JAWA BARAT,3273,KOTA BANDUNG,-,BOLU KETAN HIDEUNG,2018
435,32,JAWA BARAT,3273,KOTA BANDUNG,PELAGE TERANG INDAH,KUE KERING DAN SNACK,2018
436,32,JAWA BARAT,3273,KOTA BANDUNG,HR,CIRENG,2018
437,32,JAWA BARAT,3273,KOTA BANDUNG,ZAVALOVA,FROZEN FOOD,2018
438,32,JAWA BARAT,3273,KOTA BANDUNG,SHANDY RASA,KUE KERING,2018
439,32,JAWA BARAT,3273,KOTA BANDUNG,CIRDUD,"KUE KERING, ROTI",2018
440,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI DIAWAN,KOPI,2018
441,32,JAWA BARAT,3273,KOTA BANDUNG,MISTER DULL,KERIPIK KENTANG,2018
442,32,JAWA BARAT,3273,KOTA BANDUNG,CAKBUN,CAKUE,2018
443,32,JAWA BARAT,3273,KOTA BANDUNG,ROSA FISH HOUSE,ABON LELE,2018
444,32,JAWA BARAT,3273,KOTA BANDUNG,RANCANI PATTISSERIES,KUE KERING & KUE BASAH,2018
445,32,JAWA BARAT,3273,KOTA BANDUNG,MATRA,KRIPANG SNACK,2018
446,32,JAWA BARAT,3273,KOTA BANDUNG,JS FOOD,"KERIPIK, REMPEYEK",2018
447,32,JAWA BARAT,3273,KOTA BANDUNG,-,KERUPUK BUAH2AN,2018
448,32,JAWA BARAT,3273,KOTA BANDUNG,LAFIZAN,KULINER,2018
449,32,JAWA BARAT,3273,KOTA BANDUNG,DELISH,LUMPIA & BANDENG,2018
450,32,JAWA BARAT,3273,KOTA BANDUNG,KIYOMI KARAMEL,"CAKE,KUE KERING",2018
451,32,JAWA BARAT,3273,KOTA BANDUNG,CAKIAL,"BASO TAHU, SIOMAY, BATAGOR",2018
452,32,JAWA BARAT,3273,KOTA BANDUNG,NGARUY,"SIOMAY, BATAGOR INSTAN",2018
453,32,JAWA BARAT,3273,KOTA BANDUNG,INA CATERING,AYAM GORENG SELIMUT,2018
454,32,JAWA BARAT,3273,KOTA BANDUNG,NAY'LA COOKIES,KUE KERING,2018
455,32,JAWA BARAT,3273,KOTA BANDUNG,CEKAS,SALE AROMA GULA AREM SEBLAK KERING,2018
456,32,JAWA BARAT,3273,KOTA BANDUNG,SAMBAL OM NDUT,SAMBAL,2018
457,32,JAWA BARAT,3273,KOTA BANDUNG,HITZ UP FOOD,"RUJAK CIRENG , CIRENG KUAH",2018
458,32,JAWA BARAT,3273,KOTA BANDUNG,DANG DENG DUNG,IKAN BANDENG,2018
459,32,JAWA BARAT,3273,KOTA BANDUNG,TAHU YUN YI,TAHU,2018
460,32,JAWA BARAT,3273,KOTA BANDUNG,PT.ORIYANE,KUE KERING,2018
461,32,JAWA BARAT,3273,KOTA BANDUNG,MARINO COOKIES,KUE KERING,2018
462,32,JAWA BARAT,3273,KOTA BANDUNG,D'BROWNIES,BROWNIES,2018
463,32,JAWA BARAT,3273,KOTA BANDUNG,KUHATE,KUE BASAH DAN KERING,2018
464,32,JAWA BARAT,3273,KOTA BANDUNG,ABAH ADUN,EMPING MELINJO,2018
465,32,JAWA BARAT,3273,KOTA BANDUNG,ZAYN,JUS BIOLA,2018
466,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR AUFA,AYAM GORENG,2018
467,32,JAWA BARAT,3273,KOTA BANDUNG,KIRIHUCI,KERIPIK UBI CILEMBU,2018
468,32,JAWA BARAT,3273,KOTA BANDUNG,ANATA CAKE & BAKERY,CAKE & ROTI DLL,2018
469,32,JAWA BARAT,3273,KOTA BANDUNG,LESEHAN REBORN,CILOK,2018
470,32,JAWA BARAT,3273,KOTA BANDUNG,KAHVA COFFE,MINUMAN KOPI,2018
471,32,JAWA BARAT,3273,KOTA BANDUNG,PRIMA RASA,BAKERY & PASTRY,2018
472,32,JAWA BARAT,3273,KOTA BANDUNG,MUNARA,"KUE KERING,KUE BASAH,MUFFIN KERING",2018
473,32,JAWA BARAT,3273,KOTA BANDUNG,DUA SAUDARA KERKEZZ,BAWANG GORENG,2018
474,32,JAWA BARAT,3273,KOTA BANDUNG,SARIBANON,ROTI,2018
475,32,JAWA BARAT,3273,KOTA BANDUNG,JJ BASO,BASSO SAPI,2018
476,32,JAWA BARAT,3273,KOTA BANDUNG,JON'S CHOCOMADE,CHOCOLATE,2018
477,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR BAWANG INDONESIA,BAWANG GORENG,2018
478,32,JAWA BARAT,3273,KOTA BANDUNG,SINAR GUNA MAKMUR,SNACK,2018
479,32,JAWA BARAT,3273,KOTA BANDUNG,ELDINA,"KACANG BAWANG, BAWANG GORENG",2018
480,32,JAWA BARAT,3273,KOTA BANDUNG,ANUGRAH ABDI,KERUPUK,2018
481,32,JAWA BARAT,3273,KOTA BANDUNG,SETIA BAKERY,ROTI KUE,2018
482,32,JAWA BARAT,3273,KOTA BANDUNG,SILIWANGI SARI FOOD,KUE KERING,2018
483,32,JAWA BARAT,3273,KOTA BANDUNG,KERIPIK ILIL,KERIPIK PISANG,2018
484,32,JAWA BARAT,3273,KOTA BANDUNG,-,PANGSIT,2018
485,32,JAWA BARAT,3273,KOTA BANDUNG,AFWANE,ROTI,2018
486,32,JAWA BARAT,3273,KOTA BANDUNG,BDG REPUBLIK JAHE,SIRUP JAHE,2018
487,32,JAWA BARAT,3273,KOTA BANDUNG,DELFIZA,KUE KERING,2018
488,32,JAWA BARAT,3273,KOTA BANDUNG,BATAGOR HANHAN,"BATAGOR, SIOMAY KUKUS, LUMPIA",2018
489,32,JAWA BARAT,3273,KOTA BANDUNG,GORA CHEESE,KEJU,2018
490,32,JAWA BARAT,3273,KOTA BANDUNG,THARY CAKE & COOKIES,ANEKA KUE,2018
491,32,JAWA BARAT,3273,KOTA BANDUNG,AZALIA,KECIMPRING,2018
492,32,JAWA BARAT,3273,KOTA BANDUNG,LIMA ARTHA FOOD,MAKANAN,2018
493,32,JAWA BARAT,3273,KOTA BANDUNG,AL-MIRA BERKAH,"COKLAT, KUE, CEMILAN",2018
494,32,JAWA BARAT,3273,KOTA BANDUNG,GUSNAFF COOKIES,KUE KERING,2018
495,32,JAWA BARAT,3273,KOTA BANDUNG,QUALITA,KUE KERING,2018
496,32,JAWA BARAT,3273,KOTA BANDUNG,WL33 (WARAY LILIS 33),SAMBEL GORENG,2018
497,32,JAWA BARAT,3273,KOTA BANDUNG,NURYATIE,KUE KERING,2018
498,32,JAWA BARAT,3273,KOTA BANDUNG,KANGENIN RIDWANALLOH,KUE KERING DAN KUE BASAH,2018
499,32,JAWA BARAT,3273,KOTA BANDUNG,CV. HERMADERA PRIMA,KOPI,2018
500,32,JAWA BARAT,3273,KOTA BANDUNG,PD. KARYA MULYA,-,2018
501,32,JAWA BARAT,3273,KOTA BANDUNG,LULU-YOUGURT,YOGHURT,2018
502,32,JAWA BARAT,3273,KOTA BANDUNG,N3,KUE KERING,2018
503,32,JAWA BARAT,3273,KOTA BANDUNG,AREMA,TEMPE,2018
504,32,JAWA BARAT,3273,KOTA BANDUNG,NEKO PANDA COFFEE,KOPI,2018
505,32,JAWA BARAT,3273,KOTA BANDUNG,BASO RESTO BREKELE,BASO SAPI,2018
506,32,JAWA BARAT,3273,KOTA BANDUNG,MALIA'S CEMILAN,RENGGINANG,2018
507,32,JAWA BARAT,3273,KOTA BANDUNG,KIRA ALMOND,SUSU ALMON,2018
508,32,JAWA BARAT,3273,KOTA BANDUNG,FANNY FUN,KERIPIK,2018
509,32,JAWA BARAT,3273,KOTA BANDUNG,-,AYAM GORENG,2018
510,32,JAWA BARAT,3273,KOTA BANDUNG,SATU ATAPRUMAH PRODUKSI,KUE KERING,2018
511,32,JAWA BARAT,3273,KOTA BANDUNG,TAMESEWA,KOSMETIK,2018
512,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH PANGSIT,KUE KERING,2018
513,32,JAWA BARAT,3273,KOTA BANDUNG,MENIR BUBUHAN,KULINER ( SEBLAK FROZEN + BUMBU SEBLAK),2018
514,32,JAWA BARAT,3273,KOTA BANDUNG,DM PRODUKTION,ES KENYOOT,2018
515,32,JAWA BARAT,3273,KOTA BANDUNG,FLAVIA CAKE & COOKIES,KUE KERING,2018
516,32,JAWA BARAT,3273,KOTA BANDUNG,PEKMPEK BIK M,PEKMPEK,2018
517,32,JAWA BARAT,3273,KOTA BANDUNG,FIRU COOKIES,KUE KERING,2018
518,32,JAWA BARAT,3273,KOTA BANDUNG,-,CHEESEROLL,2018
519,32,JAWA BARAT,3273,KOTA BANDUNG,-,"KUE KERING LEBARAN ""RAVANNY""",2018
520,32,JAWA BARAT,3273,KOTA BANDUNG,CV.AYUNA NUSANTARA,AYAM GORENG,2018
521,32,JAWA BARAT,3273,KOTA BANDUNG,BMW BOEMENT,BASO,2018
522,32,JAWA BARAT,3273,KOTA BANDUNG,SOLEBRAND,BUMBU,2018
523,32,JAWA BARAT,3273,KOTA BANDUNG,RANGKAYOO,-,2018
524,32,JAWA BARAT,3273,KOTA BANDUNG,CHOCOPENA,MINUMAN COKLAT,2018
525,32,JAWA BARAT,3273,KOTA BANDUNG,NAUFAL N TILUAN,BASO SINGKONG,2018
526,32,JAWA BARAT,3273,KOTA BANDUNG,PAPUYU,BANDENG ISI,2018
527,32,JAWA BARAT,3273,KOTA BANDUNG,DODOL,DODOL,2018
528,32,JAWA BARAT,3273,KOTA BANDUNG,SO NYUS NUGET&BASO,NUGET&BASO,2018
529,32,JAWA BARAT,3273,KOTA BANDUNG,TENDA BIRU FOODSTALL / TAKETY,BOLU TAPE KEJU,2018
530,32,JAWA BARAT,3273,KOTA BANDUNG,KS GROUP,KRIPIK SINGKOG,2018
531,32,JAWA BARAT,3273,KOTA BANDUNG,LEZIGANO,SYRUP,2018
532,32,JAWA BARAT,3273,KOTA BANDUNG,SENNIA MOIST,KUE,2018
533,32,JAWA BARAT,3273,KOTA BANDUNG,NUGGETKU,NUGGET,2018
534,32,JAWA BARAT,3273,KOTA BANDUNG,LUMERS,CAKE,2018
535,32,JAWA BARAT,3273,KOTA BANDUNG,DASENG FOOD,RISOULES,2018
536,32,JAWA BARAT,3273,KOTA BANDUNG,KAMEUMEUT,KRIPIK BUAH2AN,2018
537,32,JAWA BARAT,3273,KOTA BANDUNG,MYELINNS,ABON IKAN,2018
538,32,JAWA BARAT,3273,KOTA BANDUNG,KOFFIE LUCKYÂ  (KOFLUCK),KOPI,2018
539,32,JAWA BARAT,3273,KOTA BANDUNG,O'CIZZ,KEJU,2018
540,32,JAWA BARAT,3273,KOTA BANDUNG,MAGEN GROUP,NUGET AYAM / KOPI,2018
541,32,JAWA BARAT,3273,KOTA BANDUNG,KATEBU,OLAHAN KENTANG,2018
542,32,JAWA BARAT,3273,KOTA BANDUNG,SWEET NATA,KUE KERING,2018
543,32,JAWA BARAT,3273,KOTA BANDUNG,NOES'Z COOKIES,KUE KERING,2018
544,32,JAWA BARAT,3273,KOTA BANDUNG,BONYAMMY,ABON AYAM,2018
545,32,JAWA BARAT,3273,KOTA BANDUNG,KATUJUH,SIOMAY,2018
546,32,JAWA BARAT,3273,KOTA BANDUNG,GOLDEN FOREST,KOPI,2018
547,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR FIA,MAKANAN,2018
548,32,JAWA BARAT,3273,KOTA BANDUNG,NUZULA,KUE KERING,2018
549,32,JAWA BARAT,3273,KOTA BANDUNG,KA UI DE AL,"KERIPIK BASRENG ""UL&AL""",2018
550,32,JAWA BARAT,3273,KOTA BANDUNG,NAPLE,MILK TEA,2018
551,32,JAWA BARAT,3273,KOTA BANDUNG,C & C,PISANG AROMA,2018
552,32,JAWA BARAT,3273,KOTA BANDUNG,DOUBLE KITCHEN,FROZEN FOOD,2018
553,32,JAWA BARAT,3273,KOTA BANDUNG,MA'ENI,CILOK CUANKI,2018
554,32,JAWA BARAT,3273,KOTA BANDUNG,ESKA 14,"MAKANAN (LUMPIA, CEKER KRIBO)",2018
555,32,JAWA BARAT,3273,KOTA BANDUNG,CV. WARAS,KERIPIK PISANG,2018
556,32,JAWA BARAT,3273,KOTA BANDUNG,PURNA RASA,KUE KERING DAN BASAH,2018
557,32,JAWA BARAT,3273,KOTA BANDUNG,CV.VANAZTRAL TELAGA NIEMALA,MAKANAN RINGAN,2018
558,32,JAWA BARAT,3273,KOTA BANDUNG,UNINGA FOOD,SNACK MIE SINGKONG,2018
559,32,JAWA BARAT,3273,KOTA BANDUNG,JIFAST,OLAHAN BEBEK,2018
560,32,JAWA BARAT,3273,KOTA BANDUNG,AMANI,KUE KERING,2018
561,32,JAWA BARAT,3273,KOTA BANDUNG,KOERMAKOE CHOCOLATE,KURMA COKELAT & ANEKA OLAHAN COKELAT,2018
562,32,JAWA BARAT,3273,KOTA BANDUNG,ERDENA,ANEKA PUDING,2018
563,32,JAWA BARAT,3273,KOTA BANDUNG,"""ANUGRAH RASA MANDIRI""","KENTANG,UBI,SINGKONG MUSTOFA",2018
564,32,JAWA BARAT,3273,KOTA BANDUNG,KAGUMI FOOD,MAKANAN KERING,2018
565,32,JAWA BARAT,3273,KOTA BANDUNG,SUGI RASA CIPTA MANDIRI,SNACK/KERIPIK,2018
566,32,JAWA BARAT,3273,KOTA BANDUNG,MERANGGI PVJ,SATE,2018
567,32,JAWA BARAT,3273,KOTA BANDUNG,RECHOCS,COKLAT,2018
568,32,JAWA BARAT,3273,KOTA BANDUNG,KARAI,BASO TAHU SIOMAY,2018
569,32,JAWA BARAT,3273,KOTA BANDUNG,JEKER LEKKER,JENGKOL KERING,2018
570,32,JAWA BARAT,3273,KOTA BANDUNG,LAN'S COOKIES,KUE KERING,2018
571,32,JAWA BARAT,3273,KOTA BANDUNG,MAMIYO DESSERT,MAKANAN&MINUMAN,2018
572,32,JAWA BARAT,3273,KOTA BANDUNG,RATNA SNACK & COOKIES,"KUE KERING, KUE BASAH DLL",2018
573,32,JAWA BARAT,3273,KOTA BANDUNG,D'CRUNCHY MARSEL16,KERIPIK BELUT,2018
574,32,JAWA BARAT,3273,KOTA BANDUNG,RR.PANONOBAN BY R&D FAMILY,KERIPIK,2018
575,32,JAWA BARAT,3273,KOTA BANDUNG,MUARARASA,AYAM GORENG,2018
576,32,JAWA BARAT,3273,KOTA BANDUNG,BONCOM,ONCOM,2018
577,32,JAWA BARAT,3273,KOTA BANDUNG,KARAMELO,KARAMEL,2018
578,32,JAWA BARAT,3273,KOTA BANDUNG,YOJELATO,ICE CREAM YOGHURT,2018
579,32,JAWA BARAT,3273,KOTA BANDUNG,WONAMIE,KRIPIK MIE,2018
580,32,JAWA BARAT,3273,KOTA BANDUNG,BILABU,BOLU KUKUS,2018
581,32,JAWA BARAT,3273,KOTA BANDUNG,OMANANA,BUTTEER SCOTCH/Â Â Â Â Â Â Â Â  MINUMAN,2018
582,32,JAWA BARAT,3273,KOTA BANDUNG,PISLI SNAC,SNACK,2018
583,32,JAWA BARAT,3273,KOTA BANDUNG,AFGANDI FOOD,MAKANAN,2018
584,32,JAWA BARAT,3273,KOTA BANDUNG,DIRS@PASTRIES,KUE KERING,2018
585,32,JAWA BARAT,3273,KOTA BANDUNG,KREATIF INSAN TAMIR,YOGHURT,2018
586,32,JAWA BARAT,3273,KOTA BANDUNG,GUNUNG MANGLAYANG,KERIPIK,2018
587,32,JAWA BARAT,3273,KOTA BANDUNG,CAHAYA RASA,KULINER KUE KERING,2018
588,32,JAWA BARAT,3273,KOTA BANDUNG,ARSYA,KUE BASAH,2018
589,32,JAWA BARAT,3273,KOTA BANDUNG,ROMANSA BAKERY,-,2018
590,32,JAWA BARAT,3273,KOTA BANDUNG,RASA SENTOSA,MINUMAN,2018
591,32,JAWA BARAT,3273,KOTA BANDUNG,DISHO YOGHURT,YOGHURT,2018
592,32,JAWA BARAT,3273,KOTA BANDUNG,YOREKA,YOGHURT,2018
593,32,JAWA BARAT,3273,KOTA BANDUNG,JENGANTIN,MAKANAN BASAH DAN KERING,2018
594,32,JAWA BARAT,3273,KOTA BANDUNG,PEPES IKAN DL,PEPES IKAN,2018
595,32,JAWA BARAT,3273,KOTA BANDUNG,SIONAH,SIOMAY,2018
596,32,JAWA BARAT,3273,KOTA BANDUNG,NANAMIE,KUE KERING,2018
597,32,JAWA BARAT,3273,KOTA BANDUNG,LA VARISSA,BUMBU MASAK,2018
598,32,JAWA BARAT,3273,KOTA BANDUNG,KOPEL ENTEN,OLAHAN MINUMAN HERBAL / SERBUK,2018
599,32,JAWA BARAT,3273,KOTA BANDUNG,DWIPA,KUE KERING,2018
600,32,JAWA BARAT,3273,KOTA BANDUNG,D'OPIE,EMPING MELINJO,2018
601,32,JAWA BARAT,3273,KOTA BANDUNG,JENG ROS,ANEKA SAMBEL,2018
602,32,JAWA BARAT,3273,KOTA BANDUNG,DABUCHAN,BAKERY & PASTRY,2018
603,32,JAWA BARAT,3273,KOTA BANDUNG,ALMEERA DAIRY FOOD,"KEJU, YOUGHURT,SUSU",2018
604,32,JAWA BARAT,3273,KOTA BANDUNG,ANGEL HEART (SUGI RASA CIPTA MANDIRI),MAKANAN/KUE,2018
605,32,JAWA BARAT,3273,KOTA BANDUNG,PD.USAHA ATOK,LADA,2018
606,32,JAWA BARAT,3273,KOTA BANDUNG,PRIMA,"PANGSIT AYAM, MINYAK AYAM, DAN GEPUK",2018
607,32,JAWA BARAT,3273,KOTA BANDUNG,SULIHIM SNACK,KRP.TEMPE,2018
608,32,JAWA BARAT,3273,KOTA BANDUNG,CITRA RASA,PRODUK DURIAN,2018
609,32,JAWA BARAT,3273,KOTA BANDUNG,RAWACHILI,SAMBAL,2018
610,32,JAWA BARAT,3273,KOTA BANDUNG,HALIMAN BOULANGERI,ROTI,2018
611,32,JAWA BARAT,3273,KOTA BANDUNG,SWEET MOMENT CHOCOLATE,CHOCOLATE,2018
612,32,JAWA BARAT,3273,KOTA BANDUNG,TAYOCI,"KUE KERING, CAKE, KUE BASAH",2018
613,32,JAWA BARAT,3273,KOTA BANDUNG,MAWLAH,KUE KERING,2018
614,32,JAWA BARAT,3273,KOTA BANDUNG,ETTY FOOD,KUE KERING,2018
615,32,JAWA BARAT,3273,KOTA BANDUNG,CV. CAHAYA BINTANG GEMILANG,KULINER( SIOMAY),2018
616,32,JAWA BARAT,3273,KOTA BANDUNG,PAPA BEARS,CAKE/KUE KERING/BOLU,2018
617,32,JAWA BARAT,3273,KOTA BANDUNG,CV.CAWANG,KERIPIK,2018
618,32,JAWA BARAT,3273,KOTA BANDUNG,HISOHI,COKELAT,2018
619,32,JAWA BARAT,3273,KOTA BANDUNG,BUDISARI RAYA NO.2,BUMBU,2018
620,32,JAWA BARAT,3273,KOTA BANDUNG,TINA COOKIES,KUE KERING,2018
621,32,JAWA BARAT,3273,KOTA BANDUNG,TIN'S COOKIES,"CHEESTIK, KUE KERING, RENGGINANG",2018
622,32,JAWA BARAT,3273,KOTA BANDUNG,HANDTRI FOOD,ABON JAMUR,2018
623,32,JAWA BARAT,3273,KOTA BANDUNG,BELGARETI,KOPI,2018
624,32,JAWA BARAT,3273,KOTA BANDUNG,-,KUE KERING / KUE BASAH,2018
625,32,JAWA BARAT,3273,KOTA BANDUNG,MISTER TROY'76,AYAM GORENG,2018
626,32,JAWA BARAT,3273,KOTA BANDUNG,ONE SWEET DELIGHT,ROTI & KUE,2018
627,32,JAWA BARAT,3273,KOTA BANDUNG,CHIRROS,SNACK,2018
628,32,JAWA BARAT,3273,KOTA BANDUNG,CO. DRINKS,MINUMAN,2018
629,32,JAWA BARAT,3273,KOTA BANDUNG,CV.KARYA KIRANA RAYA,ABON REMPAH,2018
630,32,JAWA BARAT,3273,KOTA BANDUNG,KMRUYUK,MAKANAN RINGAN,2018
631,32,JAWA BARAT,3273,KOTA BANDUNG,M'JIE,MAKANAN,2018
632,32,JAWA BARAT,3273,KOTA BANDUNG,313 FOOD,T E H,2018
633,32,JAWA BARAT,3273,KOTA BANDUNG,HANDY CUP,PUDING SEBUK,2018
634,32,JAWA BARAT,3273,KOTA BANDUNG,BASOQU,BASO,2018
635,32,JAWA BARAT,3273,KOTA BANDUNG,HEKEUKUN,JAMU,2018
636,32,JAWA BARAT,3273,KOTA BANDUNG,-,KUE KERING,2018
637,32,JAWA BARAT,3273,KOTA BANDUNG,TJILIAN,COOKIES & MINUMAN,2018
638,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR AZ ZAHRA - ZAHIRA,CHEESE STICK,2018
639,32,JAWA BARAT,3273,KOTA BANDUNG,MEYLINDA COOKIES,KUE KERING,2018
640,32,JAWA BARAT,3273,KOTA BANDUNG,RINDIVA19,YOGHURT,2018
641,32,JAWA BARAT,3273,KOTA BANDUNG,GYNONE,KUE KERING,2018
642,32,JAWA BARAT,3273,KOTA BANDUNG,RAHMIA,MAKANAN RINGAN,2018
643,32,JAWA BARAT,3273,KOTA BANDUNG,KEABX,"ANEKA CAKE, BOLU, KUE KERING, BROWNIES",2018
644,32,JAWA BARAT,3273,KOTA BANDUNG,SONTREE,BROWNIES,2018
645,32,JAWA BARAT,3273,KOTA BANDUNG,DIATY 17,KUE SEROJA DAN PEYEK,2018
646,32,JAWA BARAT,3273,KOTA BANDUNG,SIRENG,MAKANAN,2018
647,32,JAWA BARAT,3273,KOTA BANDUNG,DE'MOUN RISOLES,RISOLES,2018
648,32,JAWA BARAT,3273,KOTA BANDUNG,JULIE COOKIES,COOKIES,2018
649,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR ULLIE,ROTI,2018
650,32,JAWA BARAT,3273,KOTA BANDUNG,PASTEL MAMALIA,PASTEL,2018
651,32,JAWA BARAT,3273,KOTA BANDUNG,"5A121Z
","1. MAKARONI  
2. KERUPUK UDANG",2019
652,32,JAWA BARAT,3273,KOTA BANDUNG,"A5121Z
","1. MINUMAN RASA TEH TARIK
2. MINUMAN RASA COKLAT
3. MINUMAN RASA CAPUCINO
",2019
653,32,JAWA BARAT,3273,KOTA BANDUNG,AHSAN GANI FOOD,"1. COKLAT MATCHA
2. COKLAT COFFEEE
3. COKLAT CHCO",2019
654,32,JAWA BARAT,3273,KOTA BANDUNG,ALFI FOOD,"1. TAHU KUNING 
2. TAHU PUTIH
",2019
655,32,JAWA BARAT,3273,KOTA BANDUNG,"ALIKA KULINER 2

",KENTANG MUSTOPA,2019
656,32,JAWA BARAT,3273,KOTA BANDUNG,"ALIKA KULINER 3

",IKAN BANDENG ISI,2019
657,32,JAWA BARAT,3273,KOTA BANDUNG,ALIKA KULINER-1,"1. YOGURT STROBERI
2. YOGURT MANGO
3. YOGURT COCOPANDAN
4. YOGURT SIRSAK
5. YOGURT MELON
",2019
658,32,JAWA BARAT,3273,KOTA BANDUNG,ALINDA FOOD,SAMBAL SEREH & SAMBAL SUKI BBQ,2019
659,32,JAWA BARAT,3273,KOTA BANDUNG,AMANI,"1. RISOLES SAYUR
2. BOLU KUKUS
3. ONDE ONDE
4. CASTANGEL
5. PUTRI SALJU
6. NASTAR
",2019
660,32,JAWA BARAT,3273,KOTA BANDUNG,"AMATOES
",RENDANG TELOR CRISPY,2019
661,32,JAWA BARAT,3273,KOTA BANDUNG,"AMATOES
","1. RENDANG TELOR CRISPY, 
2. RENDANG DAGING, 
3. RENDANG PARU, 
4. DENDENG",2019
662,32,JAWA BARAT,3273,KOTA BANDUNG,AMAYA,"1. BROWNIES PANGGANG
2. BROWNIES KUKUS
3. PUDING COKLAT REGAL
4. PUDING COKLAT OREO
5. CHEESE CAKE
",2019
663,32,JAWA BARAT,3273,KOTA BANDUNG,"AMBU
","1. TEMPE KERING
2. KERIPIK SINGKONG
3. KACANG TERI",2019
664,32,JAWA BARAT,3273,KOTA BANDUNG,AMEL’S KITCHEN,YOGHURT,2019
665,32,JAWA BARAT,3273,KOTA BANDUNG,"ANANDA COOKIES
","1. NASTAR 
2. KASTANGELS
3. COKLAT KERANJANG
4. PUTRI SALJU
5. LIDAH KUCING
6. ACI KEJU
",2019
666,32,JAWA BARAT,3273,KOTA BANDUNG,ANEKA KERIPIK NAFA,"1 TARPIS (TERIGU TIPIS) RASA : BALADO, MANIS PEDAS, KEJU MANIS, JAGUNG BAKAR
2 KITER (KERIPIK TERONG) RASA : BALADO, MANIS PEDAS, KEJU MANIS, JAGUNG BAKAR
3 KIPAR (KERIPIKN PARIA)RASA : BALADO, MANIS PEDAS, KEJU MANIS, JAGUNG BAKAR 
4 KIWOR (KERIPIK WORTEL) RASA : BALADO, MANIS PEDAS, KEJU MANIS, JAGUNG BAKAR
5 KERIPIK KELAPA
",2019
667,32,JAWA BARAT,3273,KOTA BANDUNG,"ANUGRAH PANGAN INDONESIA

",TEMPE,2019
668,32,JAWA BARAT,3273,KOTA BANDUNG,"AS FOOD

","1 CILOK KUKUS
2 CILOK KUAH",2019
669,32,JAWA BARAT,3273,KOTA BANDUNG,"ASSASIN *TV

","1. COKLAT TEMPE
2. COOKIES TEMPE
3. CHEESE TEMPE
4. NOGA TEMPE",2019
670,32,JAWA BARAT,3273,KOTA BANDUNG,AZRIN,"1 RISOLES
2 LEMPER
3 MARTABAK TELOR
4 PASTEL 
",2019
