id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
1625,32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,4,UNIT,2023
1626,32,JAWA BARAT,3201,KABUPATEN BOGOR,DEKORASI,0,UNIT,2023
1627,32,JAWA BARAT,3201,KABUPATEN BOGOR,MEBEL,5,UNIT,2023
1628,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,98,UNIT,2023
1629,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,0,UNIT,2023
1630,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,14,UNIT,2023
1631,32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,0,UNIT,2023
1632,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,0,UNIT,2023
1633,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,0,UNIT,2023
1634,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,0,UNIT,2023
1635,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,0,UNIT,2023
1636,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,0,UNIT,2023
1637,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,19,UNIT,2023
1638,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,0,UNIT,2023
1639,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,0,UNIT,2023
1640,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,3,UNIT,2023
1641,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DEKORASI,0,UNIT,2023
1642,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MEBEL,2,UNIT,2023
1643,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,127,UNIT,2023
1644,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,0,UNIT,2023
1645,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,16,UNIT,2023
1646,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,0,UNIT,2023
1647,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,0,UNIT,2023
1648,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,0,UNIT,2023
1649,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,0,UNIT,2023
1650,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,0,UNIT,2023
1651,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,0,UNIT,2023
1652,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,27,UNIT,2023
1653,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,0,UNIT,2023
1654,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,0,UNIT,2023
1655,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,9,UNIT,2023
1656,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DEKORASI,0,UNIT,2023
1657,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MEBEL,2,UNIT,2023
1658,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,86,UNIT,2023
1659,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,1,UNIT,2023
1660,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,10,UNIT,2023
1661,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,4,UNIT,2023
1662,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,0,UNIT,2023
1663,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,0,UNIT,2023
1664,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,0,UNIT,2023
1665,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,4,UNIT,2023
1666,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,0,UNIT,2023
1667,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,12,UNIT,2023
1668,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,0,UNIT,2023
1669,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,0,UNIT,2023
1670,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,3,UNIT,2023
1671,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DEKORASI,0,UNIT,2023
1672,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MEBEL,6,UNIT,2023
1673,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,121,UNIT,2023
1674,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,0,UNIT,2023
1675,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,9,UNIT,2023
1676,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,0,UNIT,2023
1677,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,0,UNIT,2023
1678,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,0,UNIT,2023
1679,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,0,UNIT,2023
1680,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,3,UNIT,2023
1681,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,0,UNIT,2023
1682,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,14,UNIT,2023
1683,32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,0,UNIT,2023
1684,32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,0,UNIT,2023
1685,32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,4,UNIT,2023
1686,32,JAWA BARAT,3205,KABUPATEN GARUT,DEKORASI,0,UNIT,2023
1687,32,JAWA BARAT,3205,KABUPATEN GARUT,MEBEL,15,UNIT,2023
1688,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,109,UNIT,2023
1689,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,0,UNIT,2023
1690,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,11,UNIT,2023
1691,32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,1,UNIT,2023
1692,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,0,UNIT,2023
1693,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,0,UNIT,2023
1694,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,0,UNIT,2023
1695,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,4,UNIT,2023
1696,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,0,UNIT,2023
1697,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,20,UNIT,2023
1698,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,0,UNIT,2023
1699,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,0,UNIT,2023
1700,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,0,UNIT,2023
1701,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DEKORASI,0,UNIT,2023
1702,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MEBEL,5,UNIT,2023
1703,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,94,UNIT,2023
1704,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,0,UNIT,2023
1705,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA,7,UNIT,2023
1706,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,0,UNIT,2023
1707,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,0,UNIT,2023
1708,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,0,UNIT,2023
1709,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,0,UNIT,2023
1710,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,0,UNIT,2023
1711,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,0,UNIT,2023
1712,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,13,UNIT,2023
1713,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,0,UNIT,2023
1714,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,0,UNIT,2023
1715,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,5,UNIT,2023
1716,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DEKORASI,0,UNIT,2023
1717,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MEBEL,1,UNIT,2023
1718,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,143,UNIT,2023
1719,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,1,UNIT,2023
1720,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,9,UNIT,2023
1721,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,0,UNIT,2023
1722,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,0,UNIT,2023
1723,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,0,UNIT,2023
1724,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,0,UNIT,2023
1725,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,0,UNIT,2023
1726,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,0,UNIT,2023
1727,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,15,UNIT,2023
1728,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,0,UNIT,2023
1729,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,0,UNIT,2023
1730,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,0,UNIT,2023
1731,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DEKORASI,0,UNIT,2023
1732,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MEBEL,0,UNIT,2023
1733,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,137,UNIT,2023
1734,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,0,UNIT,2023
1735,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,19,UNIT,2023
1736,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,1,UNIT,2023
1737,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,0,UNIT,2023
1738,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,0,UNIT,2023
1739,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,0,UNIT,2023
1740,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,0,UNIT,2023
1741,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,0,UNIT,2023
1742,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,12,UNIT,2023
1743,32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,0,UNIT,2023
1744,32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,0,UNIT,2023
1745,32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,1,UNIT,2023
1746,32,JAWA BARAT,3209,KABUPATEN CIREBON,DEKORASI,0,UNIT,2023
1747,32,JAWA BARAT,3209,KABUPATEN CIREBON,MEBEL,16,UNIT,2023
1748,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,116,UNIT,2023
1749,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,1,UNIT,2023
1750,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,10,UNIT,2023
1751,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,0,UNIT,2023
1752,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,0,UNIT,2023
1753,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,0,UNIT,2023
1754,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,0,UNIT,2023
1755,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,0,UNIT,2023
1756,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,0,UNIT,2023
1757,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,17,UNIT,2023
1758,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,0,UNIT,2023
1759,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,0,UNIT,2023
1760,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,0,UNIT,2023
1761,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DEKORASI,0,UNIT,2023
1762,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MEBEL,0,UNIT,2023
1763,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,114,UNIT,2023
1764,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,0,UNIT,2023
1765,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,15,UNIT,2023
1766,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,0,UNIT,2023
1767,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,0,UNIT,2023
1768,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,0,UNIT,2023
1769,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,0,UNIT,2023
1770,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,3,UNIT,2023
1771,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,0,UNIT,2023
1772,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,15,UNIT,2023
1773,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,0,UNIT,2023
1774,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,0,UNIT,2023
1775,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,0,UNIT,2023
1776,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DEKORASI,0,UNIT,2023
1777,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MEBEL,14,UNIT,2023
1778,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,109,UNIT,2023
1779,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,0,UNIT,2023
1780,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,9,UNIT,2023
1781,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,0,UNIT,2023
1782,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,0,UNIT,2023
1783,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,0,UNIT,2023
1784,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,0,UNIT,2023
1785,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,2,UNIT,2023
1786,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,0,UNIT,2023
1787,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,13,UNIT,2023
1788,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,0,UNIT,2023
1789,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,0,UNIT,2023
1790,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,7,UNIT,2023
1791,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DEKORASI,0,UNIT,2023
1792,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MEBEL,2,UNIT,2023
1793,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,94,UNIT,2023
1794,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,0,UNIT,2023
1795,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,20,UNIT,2023
1796,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,1,UNIT,2023
1797,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,0,UNIT,2023
1798,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,0,UNIT,2023
1799,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,0,UNIT,2023
1800,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,0,UNIT,2023
1801,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,0,UNIT,2023
1802,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,44,UNIT,2023
1803,32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,0,UNIT,2023
1804,32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,0,UNIT,2023
1805,32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,0,UNIT,2023
1806,32,JAWA BARAT,3213,KABUPATEN SUBANG,DEKORASI,0,UNIT,2023
1807,32,JAWA BARAT,3213,KABUPATEN SUBANG,MEBEL,0,UNIT,2023
1808,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,98,UNIT,2023
1809,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,1,UNIT,2023
1810,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,11,UNIT,2023
1811,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,1,UNIT,2023
1812,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,0,UNIT,2023
1813,32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,0,UNIT,2023
1814,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,0,UNIT,2023
1815,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,0,UNIT,2023
1816,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,0,UNIT,2023
1817,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,10,UNIT,2023
1818,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,0,UNIT,2023
1819,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,0,UNIT,2023
1820,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,10,UNIT,2023
1821,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DEKORASI,0,UNIT,2023
1822,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MEBEL,6,UNIT,2023
1823,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,79,UNIT,2023
1824,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,2,UNIT,2023
1825,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,7,UNIT,2023
1826,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,0,UNIT,2023
1827,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,0,UNIT,2023
1828,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,0,UNIT,2023
1829,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,0,UNIT,2023
1830,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,0,UNIT,2023
1831,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,0,UNIT,2023
1832,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,10,UNIT,2023
1833,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,0,UNIT,2023
1834,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,0,UNIT,2023
1835,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,19,UNIT,2023
1836,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DEKORASI,0,UNIT,2023
1837,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MEBEL,13,UNIT,2023
1838,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,113,UNIT,2023
1839,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,2,UNIT,2023
1840,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,17,UNIT,2023
1841,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,1,UNIT,2023
1842,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,0,UNIT,2023
1843,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,0,UNIT,2023
1844,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,0,UNIT,2023
1845,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,0,UNIT,2023
1846,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,0,UNIT,2023
1847,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,21,UNIT,2023
1848,32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,0,UNIT,2023
1849,32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,0,UNIT,2023
1850,32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,17,UNIT,2023
1851,32,JAWA BARAT,3216,KABUPATEN BEKASI,DEKORASI,0,UNIT,2023
1852,32,JAWA BARAT,3216,KABUPATEN BEKASI,MEBEL,3,UNIT,2023
1853,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,95,UNIT,2023
1854,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,0,UNIT,2023
1855,32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA,20,UNIT,2023
1856,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,1,UNIT,2023
1857,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,0,UNIT,2023
1858,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,0,UNIT,2023
1859,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,0,UNIT,2023
1860,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,6,UNIT,2023
1861,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,0,UNIT,2023
1862,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,8,UNIT,2023
1863,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,0,UNIT,2023
1864,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,0,UNIT,2023
1865,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,8,UNIT,2023
1866,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DEKORASI,0,UNIT,2023
1867,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MEBEL,43,UNIT,2023
1868,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,82,UNIT,2023
1869,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,0,UNIT,2023
1870,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,10,UNIT,2023
1871,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,0,UNIT,2023
1872,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,0,UNIT,2023
1873,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,0,UNIT,2023
1874,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,0,UNIT,2023
1875,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,9,UNIT,2023
1876,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,0,UNIT,2023
1877,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,13,UNIT,2023
1878,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,0,UNIT,2023
1879,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,0,UNIT,2023
1880,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,1,UNIT,2023
1881,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DEKORASI,0,UNIT,2023
1882,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MEBEL,0,UNIT,2023
1883,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,98,UNIT,2023
1884,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,1,UNIT,2023
1885,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,14,UNIT,2023
1886,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,2,UNIT,2023
1887,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,0,UNIT,2023
1888,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,0,UNIT,2023
1889,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,0,UNIT,2023
1890,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,5,UNIT,2023
1891,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,0,UNIT,2023
1892,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,16,UNIT,2023
1893,32,JAWA BARAT,3271,KOTA BOGOR,BATIK,0,UNIT,2023
1894,32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,0,UNIT,2023
1895,32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,5,UNIT,2023
1896,32,JAWA BARAT,3271,KOTA BOGOR,DEKORASI,0,UNIT,2023
1897,32,JAWA BARAT,3271,KOTA BOGOR,MEBEL,3,UNIT,2023
1898,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,91,UNIT,2023
1899,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,0,UNIT,2023
1900,32,JAWA BARAT,3271,KOTA BOGOR,JASA,9,UNIT,2023
1901,32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,0,UNIT,2023
1902,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,0,UNIT,2023
1903,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,0,UNIT,2023
1904,32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,0,UNIT,2023
1905,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,2,UNIT,2023
1906,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,0,UNIT,2023
1907,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,9,UNIT,2023
1908,32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,0,UNIT,2023
1909,32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,0,UNIT,2023
1910,32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,7,UNIT,2023
1911,32,JAWA BARAT,3272,KOTA SUKABUMI,DEKORASI,0,UNIT,2023
1912,32,JAWA BARAT,3272,KOTA SUKABUMI,MEBEL,24,UNIT,2023
